Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
East Asia & Pacific (excluding high income),EAP,101.91973,101.28763,102.35113,107.45112,110.5469,113.49426,115.07045,113.06193,110.31648,110.25818,111.18549,112.38318,112.25501,112.20701,112.97351,116.5605,119.70125,122.78984,123.58603,122.76274,120.09376,116.78702,113.93423,111.27697,109.06958,107.11754,105.26894,103.96078,104.18321,104.23306,104.80866,105.59894,107.63151,109.65028,111.03476,112.19439,112.78248,116.00313,118.11527,119.14616,118.94551,118.31153,118.20528,117.70455,,,
Early-demographic dividend,EAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,102.10509,101.52824,102.47606,106.98877,109.61526,112.35712,113.90395,112.12162,109.6268,109.60292,110.49369,111.48974,111.27149,111.17064,111.82499,115.06257,117.96277,120.80993,121.54727,120.85552,118.50781,115.51652,112.94339,110.53187,108.56469,106.76569,105.04791,103.81655,104.02061,104.05919,104.55487,105.24035,107.12916,109.00884,110.29168,111.35054,111.89306,114.81822,116.71424,117.6687,117.5938,117.0662,116.96803,116.52268,,,
Europe & Central Asia (excluding high income),ECA,106.34209,106.18136,106.27173,105.98469,105.46522,105.38533,105.56833,105.05204,103.84881,103.2725,102.2275,101.23518,102.05618,102.56945,104.89292,104.59573,104.74877,103.59984,103.7918,102.31144,102.63111,104.08343,103.72282,102.96821,102.53228,101.14045,99.53085,98.92842,99.72599,100.59605,101.096,103.14776,104.2638,100.592,100.94754,101.8443,100.65032,100.47428,100.12733,99.0057,99.38475,99.30582,98.75346,101.99958,,,
Europe & Central Asia,ECS,105.5348,105.49346,105.15329,104.36497,104.28736,104.19553,104.2968,103.96028,103.64691,103.37169,102.78316,101.82308,101.85687,101.72122,102.59908,102.98599,103.68247,104.04151,104.33831,103.54491,103.12739,103.51466,102.86531,102.68812,102.39899,102.0782,101.9252,101.69137,102.08134,102.37311,102.41031,103.21103,103.91789,102.99845,102.47783,101.72648,101.46469,101.74366,102.18997,101.88698,101.97021,101.7907,101.57522,102.89511,,,
Ecuador,ECU,,97.56156158,98.25080872,99.81873322,102.8901367,103.135643,104.9881363,105.6132889,107.1319809,112.4237671,113.70327,118.1551819,120.1579285,121.2884979,122.5557404,122.4960709,123.6392899,125.5268021,125.9318008,124.4255829,123.5200806,121.8440399,131.1813202,126.8957214,109.9561386,109.7355881,110.1340714,112.9271927,111.0803986,110.7981567,111.3261337,112.2804031,113.0507202,112.5536804,111.9520187,111.729187,111.6337433,112.9336319,,110.7757874,115.6183319,117.1989212,116.9832993,115.8208389,113.2722626,,
"Egypt, Arab Rep.",EGY,,69.27940369,70.31691742,70.93174744,68.53769684,69.99845123,69.72080994,69.19313049,69.31443787,69.73149872,71.4743576,72.68296051,74.87336731,77.72016907,80.17446899,82.26029205,84.09577179,86.20511627,88.24772644,88.71640015,90.35305023,92.66033173,84.42182922,85.02536774,94.04469299,86.7075882,95.20475769,94.52642059,,93.31128693,93.48522949,94.58927155,96.29441071,97.97001648,99.66700745,100.305069,103.055809,105.1552811,,107.6641312,107.1078415,102.0531769,106.2045364,105.5357285,103.9297333,,
Euro area,EMU,106.8625,106.82919,106.68207,105.26426,105.48304,105.33012,105.22891,104.66298,104.39528,104.03516,103.72003,103.35229,103.10206,102.68704,102.72368,103.56897,104.52213,105.37463,105.59985,105.25655,104.03863,102.90905,101.36443,101.38294,101.79421,102.24503,103.19291,103.57964,104.37611,104.77624,104.44567,103.71819,102.86799,102.63552,102.67247,103.88011,104.58919,105.44107,105.67979,105.27412,104.57531,103.8516,103.02268,103.18979,,,
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,25.24180031,22.07180023,20.29838943,32.11865997,38.16928101,41.69137955,43.95251083,46.11840057,45.43133163,,48.51984024,54.64471054,55.27159119,61.50107956,67.14526367,70.18131256,70.63191223,68.01191711,61.28168106,56.98571014,53.10298157,48.93296051,51.25677109,52.91733932,51.235569,,,
Spain,ESP,,110.3905106,114.4222412,109.8551178,112.0496521,112.9176788,111.9300308,111.1128998,110.2642365,109.9069901,109.3601074,108.8563385,109.4804535,109.5759277,109.1451569,108.7580872,107.4456635,107.0121002,104.6160736,104.4918976,104.4765472,105.2797089,104.6411667,106.4085464,106.067627,104.9912872,104.6987228,104.2050171,104.354332,104.4998474,104.4809723,104.0256119,103.6195297,103.4767075,103.732048,103.156723,103.8186035,105.5859299,107.0335388,107.1672592,105.7843018,104.7597504,103.5467682,105.5625,104.6902313,,
Estonia,EST,,,,,,,,,,,,102.8889008,102.3948669,102.1195679,102.2353973,103.2601471,104.7035065,111.9025192,114.4195099,113.2400665,93.51882172,92.24134827,91.72609711,89.63657379,90.45706177,91.73921204,95.49846649,97.21167755,99.56224823,101.3806,102.9653168,103.7753677,102.3747406,101.1818085,99.67962646,98.91074371,97.70197296,98.90332794,101.6079407,103.0712814,103.0379562,101.7153473,101.7095718,100.6962128,,,
Ethiopia,ETH,,15.02954006,15.8492403,16.25657082,17.71824074,19.2362709,21.30698013,22.95116997,22.10421944,26.30666924,33.98405838,39.0802002,41.81018066,42.35129166,40.39146042,37.50720978,37.00688934,40.15071106,40.99288177,39.2381897,35.31726074,31.5874691,25.28068924,21.6839695,25.48111916,29.15617943,35.04750824,40.46815872,50.12110138,49.53929138,54.56259918,60.37121964,63.55118942,64.88963318,67.81620026,79.09095764,83.43901062,89.32125854,95.01277924,93.70031738,91.97376251,94.70565796,94.77941895,,100.1229095,,
European Union,EUU,106.17128,106.09578,106.31971,105.36068,105.41828,105.22424,105.07604,104.49625,104.00063,103.37965,102.67572,101.92689,101.90379,101.70474,101.9454,102.42003,103.06327,103.43518,103.27115,102.72451,101.71673,100.96703,100.17956,100.61214,101.04094,101.25696,101.83552,102.12716,102.73598,102.80675,102.68644,102.43886,101.93303,101.80925,102.61751,103.20767,103.33883,103.75326,104.27092,104.12271,103.89005,103.39204,103.21013,103.76417,,,
Fragile and conflict affected situations,FCS,67.69939,67.6271,68.35058,69.26124,69.57287,70.20941,71.61003,72.82239,73.22443,75.14166,77.82779,80.05562,79.15581,79.61097,79.98253,79.20343,79.53011,78.0679,78.16553,76.14278,73.38124,77.42184,76.71472,76.94992,77.2487,77.39971,76.55246,76.16095,76.21028,74.3326,75.59034,77.43619,82.14518,86.07044,89.11759,90.24512,92.68697,93.94074,97.40304,98.27867,99.17382,100.32789,102.41324,101.79143,,,
Finland,FIN,,81.80898285,81.22575378,82.27536011,85.88038635,89.91322327,102.286087,100.7202835,99.27954865,98.26138306,97.2691803,96.20063782,97.48742676,100.07547,101.9616089,102.7871628,102.5018921,102.2900085,100.9085999,99.32675934,98.61580658,98.82798767,99.28875732,99.4557724,99.42137146,99.1120224,99.18816376,99.33477783,100.0267715,100.5234375,101.3984375,101.4007111,100.5252914,99.81598663,98.93096161,98.56179047,98.1259613,98.52549744,98.80297852,98.9200592,99.12770844,99.43495178,100.4138107,100.826149,101.4284363,,
Fiji,FJI,106.7394409,109.9890594,112.3311615,115.6145706,116.8345566,117.5107193,115.3535538,112.7004318,110.3632278,106.7609482,105.4421768,105.2822189,,102.5867462,101.7569733,102.0965805,103.6816406,104.8581696,,,,108.7153702,107.5308914,,107.9966888,106.9402924,104.8430481,105.1379013,105.063179,103.7464905,101.5735016,103.9830475,105.8439407,108.5962067,112.6178818,,113.4680023,107.5303726,106.592453,105.11483,,104.8427582,104.9172592,105.5467911,,,
France,FRA,,116.0335464,113.279068,110.8143005,110.2212296,109.6709366,108.9640121,108.9047775,110.6441193,111.6328888,111.8650513,111.2194214,109.9258499,107.7847672,107.1540375,107.1118011,110.3288116,112.9137573,114.8830414,114.8442993,112.3245468,109.492218,106.8288879,104.5494766,104.7505417,105.0319672,105.6974106,104.7139893,104.8571625,104.9663467,104.5445023,104.389473,104.0633087,103.7358322,103.2196121,108.9119186,109.149971,109.7601318,109.7228012,109.0777283,108.262619,107.7210236,106.230072,105.6433105,105.3583603,,
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,,214.0005646,215.4075775,221.9915161,215.2562561,211.491684,202.5271454,204.5969238,198.9126892,191.9230194,,,,,,,,,,,,,,,,,,,,,,,,,113.1544724,111.3263397,,111.6458588,,,,,,,97.63204956,,
Gabon,GAB,,138.9617767,140.0971069,140.5652313,139.3054962,142.1760864,144.8620148,140.932724,146.083847,141.7703094,143.9286804,145.9627075,146.0519714,145.8040161,146.6064453,147.2378387,146.37854,147.3243256,145.0081329,148.5388031,,,135.9689636,,139.5456085,145.7926788,144.0988007,143.4520874,,141.7363586,,136.7861786,142.4627075,138.9768524,,,,,,,,141.9934235,,,,,
United Kingdom,GBR,,104.0041122,103.350769,102.6012726,102.6715393,102.8534775,103.302742,103.7240219,103.8564987,104.080162,104.2711334,103.9057083,103.009407,101.8060379,102.4869766,102.7440186,105.0858002,106.7482071,107.7470627,107.4239426,106.8534775,105.4994507,104.1879196,,,,,,100.8103867,100.6942978,100.3860397,100.2391891,99.79078674,99.90814972,105.8047104,106.2709885,105.04879,103.174263,105.2619171,104.9610367,105.8608017,106.2576218,108.2431488,108.7408981,108.2402115,,
Georgia,GEO,,,,,,,,,,,,93.15740204,,,,,89.58231354,,,,,97.41152191,96.07684326,87.23599243,86.13285065,83.93823242,83.84403229,86.31317902,90.52368164,94.14562225,97.28922272,95.43946838,92.35395813,92.24169159,94.71575928,95.08524323,100.6180115,107.3008118,110.1425323,110.483017,109.9229813,110.7276764,114.5301285,116.9001923,116.8619614,,
Ghana,GHA,,67.19052887,65.49427032,66.45780945,64.7423172,65.01888275,69.85884857,71.60929871,72.13636017,73.68856812,75.2213974,77.70986938,78.87262726,76.47522736,72.89993286,74.04309845,70.02877808,70.87721252,69.81537628,73.44963837,71.60015106,79.94783783,80.57411194,79.90679932,81.40408325,80.13211823,80.04680634,83.17398071,,81.35401154,86.00997925,81.80950165,83.72650909,80.08522034,83.79238129,90.35444641,95.35131073,100.9746094,106.7331619,105.5455093,,106.6694107,109.7110672,108.4762802,106.4636612,109.9253998,
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,30.54800034,26.00572968,30.03671074,30.82785034,31.85047913,31.28889084,35.54370117,37.36048889,39.30072021,40.57305145,39.31990814,37.34088898,35.95011139,34.55105972,39.0544014,36.34572983,34.27833176,35.30432129,35.53300095,34.81568909,37.17570877,36.32220078,39.99005127,42.0039711,45.9009819,47.09923935,50.59019089,51.05776978,53.69483948,57.22483063,60.67058945,69.52690125,73.32543945,76.80081177,79.15830231,80.93504333,82.8649826,83.65454865,82.9730072,84.56021118,87.30740356,88.670578,90.08528137,91.25817871,,
"Gambia, The",GMB,,28.40146065,27.2251091,28.66271973,29.05451012,29.92259979,31.35684013,32.74003983,35.69625092,39.46498108,43.88637924,53.32812881,57.50930023,60.98060989,64.82466125,66.79029846,66.74141693,64.42694855,61.26290131,56.84119034,57.1828804,58.40631104,58.49612045,60.28313065,63.17179871,65.92326355,70.8551178,74.12969971,76.85588074,90.36092377,90.4901123,92.09632874,89.5355072,93.0845108,93.66539001,90.70256805,88.54490662,89.77757263,87.35315704,,84.35131836,81.47180176,84.01344299,85.16796875,85.76540375,,
Guinea-Bissau,GNB,,27.41044044,31.72809029,39.24106979,45.87488174,69.04566193,73.60964966,,71.71668243,67.9058609,63.14693069,60.06317139,58.71691132,56.76910019,55.65790939,55.09738159,,52.78694153,50.36935043,50.60961151,,,45.88362122,44.17605972,49.07033157,52.76108932,54.90821838,59.36722946,62.36225128,,71.79820251,85.44450378,,,103.4740524,110.7981796,116.7619934,,,,113.6549835,,,,,,
Equatorial Guinea,GNQ,,90.93264008,,,98.6914978,,,,,,,136.6467133,145.7006226,171.5336151,207.2342682,,,,,,,,,149.6737976,143.2561646,,,,,110.8235626,104.9022064,109.6415024,106.8420334,98.08408356,,96.20430756,,,81.14849854,80.70523834,81.56198883,81.54579926,84.45738983,,,,
Greece,GRC,,107.1058807,107.6360397,107.6280594,107.5962677,105.9430313,104.4474411,102.9997787,101.8451538,101.215477,100.443512,103.2623672,104.3838272,105.6170425,105.9830475,105.9297714,105.1147385,101.5477524,101.5447998,100.2524109,99.38559723,99.19954681,97.57028198,95.20271301,94.26172638,95.27916718,93.47911835,92.63220978,94.2334671,95.45929718,96.57756805,95.98873138,97.63342285,98.685112,99.78009796,99.0832901,98.89067841,98.70374298,,,100.2539673,99.32935333,99.29279327,98.60083008,,,
Grenada,GRD,,124.1462479,126.9925766,129.6922913,136.1783447,115.6086273,119.617363,120.9059372,120.3410568,117.5522766,113.5577774,107.8262863,106.0247421,105.8661728,103.5630722,103.9343872,101.4539032,112.0726166,114.6892319,,117.2228317,116.5695801,121.0412979,122.5592422,120.5725327,118.9374924,109.800148,120.5865631,116.8212967,108.1415482,91.20018005,94.3197937,107.2385101,106.1592636,104.0313034,96.96868134,,96.27059174,99.65519714,104.5779572,103.3744431,,,102.6722717,103.1267319,,
Greenland,GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,58.501091,59.58483887,60.44506836,60.24966812,61.61244965,62.62160873,62.12324142,64.17558289,65.83013916,67.24420166,69.34481049,73.20522308,68.77147675,73.06432343,74.59380341,75.05547333,74.60202026,76.32142639,77.46961975,,74.1594696,77.35973358,81.07151794,82.7066803,82.57531738,85.00810242,86.54724121,87.43080139,93.8171463,99.44953156,101.602478,102.3725128,105.1771927,,110.5579834,111.4879684,112.2704086,112.4042969,113.0121689,117.284729,117.0072327,115.4257431,110.6746292,107.5487518,103.5915985,,
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,,96.64121246,96.75965118,98.65564728,101.0246124,,103.0029297,110.5151291,107.6189575,105.6067429,100.5251694,99.19782257,98.77295685,96.83529663,95.12692261,94.51280212,96.41217804,99.62480164,105.133873,111.6931686,,107.1886902,104.614418,101.8462982,99.85246277,99.31639099,98.82691956,103.1553421,,108.4279022,107.1801834,103.0366516,,98.50676727,,99.31186676,92.9807663,92.490242,91.2252121,85.86206818,85.37081146,86.29354858,85.43836975,,,,
High income,HIC,99.79117,99.89799,99.51504,99.52176,98.94978,98.98493,99.43942,99.52798,99.69312,99.6174,101.56904,100.90714,101.01114,100.2747,99.90831,100.25852,101.12888,101.91568,102.36841,102.52949,102.51333,102.01309,101.31062,101.08769,100.93291,101.4608,101.84227,101.88722,101.97409,101.91331,101.44097,101.49287,101.00061,101.2869,100.90278,100.47244,100.90764,101.55124,102.11829,102.05142,101.75769,101.45529,101.31081,101.54008,,,
"Hong Kong SAR, China",HKG,,116.1279602,116.5859222,116.0875092,115.9682312,115.9026718,115.0381165,113.4090881,110.8917923,108.8428268,107.2400665,106.4528732,105.1469116,105.6427612,106.7915802,107.2285614,108.0354614,107.2888794,106.7381973,105.3404922,103.6004791,100.5220337,99.04551697,97.42353058,96.06137848,96.80304718,97.35870361,,95.21759033,97.14730835,98.80374146,,,,,,,,,,,,102.5401764,105.8274536,111.0258331,,
Honduras,HND,83.74105072,83.5798111,84.8457489,83.68721008,85.08705902,85.72969818,86.95065308,85.98516846,88.8647995,94.90142822,96.99516296,96.81854248,103.3784103,105.2407379,106.8720474,107.519989,110.0970078,,109.9677734,,106.9783096,106.4109192,109.61129,110.5293732,110.122818,107.9807434,108.7078323,109.1200638,108.4256821,107.7459869,107.1000824,,,115.4546432,114.603241,111.5871811,116.7274399,112.8363419,115.2745514,114.8880615,116.5826874,116.1793365,113.2668915,110.7950287,109.1496277,,
Heavily indebted poor countries (HIPC),HPC,49.48255,49.82194,50.10441,51.1963,52.21348,54.28693,57.10022,59.74165,61.93872,63.83719,66.19842,67.86921,67.05972,67.09197,66.80224,65.71922,65.52951,64.32252,64.30831,62.43152,60.94554,62.70948,61.44782,61.57443,62.62089,65.16896,65.48066,69.44263,71.09777,70.44041,72.99422,76.4488,81.97469,85.52123,88.62369,91.27815,93.83948,96.12738,99.88481,99.80278,99.81067,99.92261,101.10219,101.10485,,,
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,80.23973846,83.92710114,84.81214905,86.37107849,87.28215027,91.12979126,93.12052155,95.04766846,97.08647919,99.76554108,101.7261276,,103.3187866,100.7027283,97.70210266,93.76159668,91.64961243,91.7927475,93.39820862,95.75022125,,98.87487793,,
Haiti,HTI,,50.09169006,52.15467072,53.5580101,55.12849045,56.69390106,60.52373886,61.61869049,61.74357986,62.38100052,67.84404755,74.51268768,75.29099274,81.04386902,85.48090363,86.68306732,89.13839722,75.27642059,,,,,74.77601624,78.30294037,84.0537262,91.02761078,99.25559235,108.1997681,111.8778381,,,,,,,,,,,,,,,,,,
Hungary,HUN,,97.97811127,100.9951324,104.0628586,105.7355499,106.2307129,104.6956406,103.9511185,101.6907501,98.54152679,97.6856308,99.46971893,105.3404388,108.6220703,109.3144379,105.6630936,98.0750885,91.71147156,85.53671265,83.77371979,85.30706787,89.42592621,95.10753632,100.1879578,105.676712,104.9083633,102.1577988,100.5997314,100.6636429,100.7649918,101.1464462,100.2460327,99.03938293,98.13069916,97.48351288,98.08616638,99.40265656,99.48642731,101.5307693,102.1933594,102.0826035,101.1075974,100.3002472,100.0732117,101.5117493,,
IBRD only,IBD,95.28171,95.258,96.20188,99.75776,101.19287,102.99616,103.81758,103.55447,101.43827,101.92859,102.88029,103.73402,103.91594,104.08804,104.95554,106.12097,108.37141,108.10156,108.91748,109.53732,109.2328,107.64451,106.44494,105.84733,105.39194,104.63411,103.80849,102.90559,102.78683,103.2904,103.90894,104.42137,105.79957,109.01986,110.15167,110.98741,111.84054,113.82198,114.82296,114.70625,114.26269,113.64556,114.10962,113.32676,,,
IDA & IBRD total,IBT,86.86534,86.91942,88.19108,91.46454,92.9031,94.69912,95.67802,96.01058,94.73009,95.56783,96.79424,97.71903,98.10477,98.24582,98.65129,99.00655,100.119,99.50997,100.10361,100.15715,99.6525,98.82752,98.01889,97.81571,97.65681,97.31922,96.483,96.49087,96.72145,97.06578,98.00151,98.6018,100.22835,103.06043,104.42723,105.51948,106.4293,107.98771,108.84657,109.03761,109.01285,108.83454,109.31154,108.7353,,,
IDA total,IDA,67.39222,67.43219,68.99789,71.56209,71.94147,73.09464,73.72042,76.13888,75.45609,76.78769,78.95411,80.76601,81.98723,83.14681,83.46129,82.34713,82.23292,80.74702,81.72555,82.65747,82.29801,83.21234,83.74484,85.0906,85.89278,86.03183,85.29356,86.4277,86.47376,86.85955,88.83367,89.57475,91.45825,96.19672,98.37394,100.37444,101.9983,103.43043,104.26267,104.37101,104.73731,104.8357,105.7278,105.57212,,,
IDA blend,IDB,68.46853,69.2743,69.98432,70.92916,71.22394,71.13104,71.33197,75.43973,78.1848,80.50601,84.14877,87.6282,90.77636,91.34334,91.09036,89.69812,85.90283,85.64241,83.99944,82.58589,82.91113,83.44041,84.57877,86.76826,87.12438,86.37581,83.06209,85.31963,87.07788,88.47773,90.36403,90.21022,90.18071,90.6265,92.57278,94.15538,93.57719,92.79695,90.15228,91.74869,93.2866,92.66791,93.23821,93.00638,,,
Indonesia,IDN,83.70194244,84.86637878,85.84938812,86.12644958,85.03131104,87.13809967,89.809021,92.31269073,100.4161911,,,109.9791336,114.5017395,116.7388382,119.6029968,121.1982574,119.6401825,118.1576385,117.2142792,116.3726883,114.3980179,112.6820602,110.9582291,110.3137817,111.0286636,110.5386581,110.0135803,109.946312,110.7724533,111.3793564,108.7780228,109.7656097,109.9067078,109.4723434,108.829361,107.7922287,106.0453873,109.0557404,107.5075073,108.1407089,108.656311,108.6352463,108.691452,106.3430328,105.7409592,,
IDA only,IDX,52.8374,52.6111,55.5732,58.4738,60.49758,63.10653,65.38401,66.85557,67.99982,70.29747,72.00158,72.67869,72.99293,73.38831,72.69378,71.10491,70.8178,69.7529,71.61933,70.89264,69.76542,71.55807,71.54672,71.82628,72.66355,74.19753,74.74554,77.23571,78.42413,78.01452,80.28965,82.41011,86.52995,90.0376,92.39836,94.50372,96.75211,98.62879,101.16465,101.86286,102.45583,103.80314,104.46306,104.35554,,,
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,,78.8656311,79.57206726,82.65651703,82.01222229,82.84013367,82.65158844,85.23052979,81.41600037,81.19017029,82.5671463,84.15773773,84.82649231,86.76937866,88.38440704,88.21999359,90.38838959,88.23335266,89.55368805,92.53076935,91.83390808,91.54216766,91.8289032,93.52689362,94.64933014,94.36852264,94.23313904,93.85736847,92.22186279,92.89160156,94.58763123,94.41246796,95.02355957,102.9623489,,,,110.2214432,110.8635025,109.5730286,109.1836472,108.3747177,109.7577515,110.5846481,,,
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,,109.1766281,106.7933884,106.4115829,104.832489,105.7513733,107.2939682,108.0812607,107.9300919,106.459343,103.8467712,100.5939865,97.91660309,96.22551727,95.08628845,95.10272217,95.61292267,96.85894012,98.02129364,98.99339294,99.61958313,99.26093292,98.70652008,99.15763092,99.24150848,99.71653748,99.95704651,101.5138092,101.7712021,102.7885208,103.5662384,103.9339218,106.0957565,106.972023,107.1159668,106.6860275,106.7267838,108.0107574,108.027977,107.9256973,106.7894821,105.2078781,103.6377563,102.8611069,,,
"Iran, Islamic Rep.",IRN,,71.66033173,78.29000854,81.51309204,84.30847931,93.19994354,99.03990173,103.0627594,105.7612,90.17022705,98.34546661,92.87882996,98.10452271,99.14968872,100.9932709,101.1788101,102.3424377,102.8660431,104.0115128,104.6961517,106.3392792,108.8167419,110.1379395,109.4001694,107.3704071,105.9780197,105.0528564,102.4506302,102.5076294,100.8287506,100.0858994,100.4571304,99.97196198,99.40917969,100.3162384,100.0843201,103.6945572,104.896492,106.1582413,107.1237335,105.7618866,105.4044495,105.2823486,118.3960876,109.1840897,,
Iraq,IRQ,,70.93583679,73.12445831,74.95323181,76.67854309,78.15891266,86.1485672,89.6099472,90.13005066,104.6441193,108.3020172,106.6450424,105.1496964,102.0110397,102.4279785,102.0018692,101.873703,103.153923,103.5542374,102.3567429,,108.2725296,90.29212189,89.45044708,,,84.44783783,,,97.64724731,96.50334167,,,105.9069672,104.4006577,,,108.1218033,,,,,,,,,
Iceland,ISL,,98.16837311,98.9359436,98.79129028,98.95361328,99.78871918,99.67176056,99.81903076,98.56493378,98.06935883,98.44325256,99.12638855,99.04187775,99.46327972,100.2776718,99.36553192,97.72013855,97.7473526,100.0438309,101.2466583,101.5273895,101.2599792,100.2264862,98.92150879,97.47232056,97.97250366,98.10314178,98.34757996,99.03646851,100.3006897,102.1920166,102.5354767,100.1049881,99.39672852,97.89572906,97.93224335,97.94584656,98.04138947,98.64282227,99.12690735,98.68829346,98.54683685,98.66706848,,,,
Israel,ISR,,,,103.184967,102.9679794,103.0849915,103.3284607,103.4085007,103.1482697,101.8776016,102.2884216,100.6963196,99.56632233,99.77197266,99.60832977,99.29936218,99.11093903,97.87769318,98.05349731,97.13067627,95.37017059,98.2071228,100.8722229,101.3842087,101.2023087,102.8345795,103.3750229,,,104.7601013,105.9670563,105.9954376,105.8631973,105.4005737,105.0619888,103.5446167,102.6209488,103.1577225,102.5333176,102.904953,104.2485809,104.9834824,105.5940781,104.500412,104.1763687,,
Italy,ITA,,108.5496979,108.3420563,108.3051605,107.9361877,107.4835663,106.3052292,104.7747498,103.5616379,102.4807281,102.308548,101.9345703,101.6883621,101.1284103,100.8974991,100.819458,99.86289978,98.94368744,98.68086243,98.31967163,98.4384613,98.54663849,99.45799255,100.1578369,98.57090759,98.17912292,99.22522736,99.93743896,101.0358276,103.795517,102.8674774,102.231987,101.5268326,101.1869888,100.9971313,101.4477081,102.4923172,103.516777,103.6099472,102.7151108,102.1432037,101.6664963,100.8574905,101.8940277,,,
Jamaica,JAM,,106.5117798,107.2639923,102.9085922,105.5608063,98.71626282,98.57862091,99.27204895,101.1095886,103.3315735,102.6984406,102.6724319,104.3841629,104.4840469,103.7287064,102.983429,102.5571518,105.2714233,103.4610214,104.8164597,103.6263733,102.236557,,98.83892822,,,,,,95.12573242,96.70030212,96.65968323,96.99537659,95.58766174,97.24514008,,,,,,,,,,,,
Jordan,JOR,,102.7951965,104.4462814,108.5701294,112.6108322,114.2435989,114.5269699,113.2853775,110.7211075,109.2990112,108.0253296,104.3876266,103.1662598,100.7355576,100.9025421,101.8930664,105.3027573,104.8574905,106.9834137,103.849617,101.5776825,100.563591,101.9349136,101.4728012,100.1518631,99.78041077,101.1136703,,100.336853,101.3119507,102.5286789,,105.7026978,107.0124283,107.0836411,105.5499725,103.1163101,100.0045776,97.53838348,,91.01065063,89.78766632,88.71904755,,,,
Japan,JPN,,100.137001,99.4895401,98.9129715,97.3853302,98.74014282,100.1151199,100.9001007,100.6504211,100.9069977,102.1440201,100.9734421,99.8164978,99.37689209,99.52191162,100.4144592,101.6979675,102.2555313,102.0468521,101.8583069,101.6479492,101.0680771,100.9595795,101.1427383,102.15979,102.8102798,102.7029114,102.0039291,101.6049271,101.3053818,101.0219498,100.7408371,101.1022415,101.3231506,101.8598404,101.9082413,102.088913,101.9826889,101.4906769,101.9602966,102.1928635,102.6288681,102.3000412,101.5752411,,,
Kazakhstan,KAZ,,,,,,,,,,,,111.6539917,,,,,116.7504425,,,113.5208511,114.5006485,118.045433,121.8891068,123.7680283,122.439949,101.0429764,101.1124878,98.8961792,96.32501221,95.76360321,96.41622925,99.35066986,100.9882584,101.9571075,102.6666183,101.7064133,100.5959702,101.822319,106.0378189,107.2134705,107.5972595,108.5714874,109.1691818,110.6585083,111.3487701,110.5636826,
Kenya,KEN,62.82271957,64.68434906,68.68282318,71.79920197,106.3384705,109.2933121,105.0279388,104.0738297,99.71437836,119.3454514,119.8757019,116.064537,117.4685364,116.5067062,111.7593384,106.5737762,106.0163727,105.307991,103.3205872,103.8881531,100.4274368,98.25846863,96.84690857,96.05815887,92.64807892,90.54490662,,,92.02365112,90.88511658,95.68810272,97.41139984,91.90972137,107.3709412,107.4184494,107.6782608,105.5734024,112.6296387,112.3023987,113.2679977,,,116.1312485,,111.3958588,,
Kyrgyz Republic,KGZ,,,,,,,,,,,,115.7665787,,,,,122.3763733,,,110.8949509,109.8723984,110.2805176,110.6050186,110.6720276,111.6838226,111.3319702,101.2648926,100.2717133,97.88877106,96.49099731,95.98809052,95.72586823,95.42067719,96.02071381,97.12503815,97.73885345,98.85112762,97.37610626,97.5433197,97.36158752,97.97509766,98.43942261,102.9465332,106.0738907,107.6717987,,
Cambodia,KHM,,27.61462021,38.93082047,37.96479034,,,,,,,,169.1295929,197.8001862,211.2971344,209.3633728,201.1102295,199.488205,156.5022888,146.2155914,133.6220245,111.9193878,101.3814392,,,98.70845032,101.2738571,,92.87207031,96.08123779,100.9178009,106.4697571,115.4379578,128.9844971,131.0161438,131.4718933,130.4382477,128.377533,127.3904037,123.3103104,122.8362122,123.3898773,121.7045898,121.3544617,123.0083313,116.3896408,,
