Country_Name,Country_Code,Indicator_Name,Indicator_Code,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.70000000000000E+01,,,,,,,,,,6.60000000000000E+01,,,,,,,,,,8.02000000000000E+01,,9.05000000000000E+01,,,
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.44877400000000E+01,,,,,,,,,,9.85000000000000E+01,,,,,,,,,,9.97000000000000E+01,,1.00000000000000E+02,,,
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67156600000000E+01,,,,,,,,,,3.95558400000000E+01,,,,,,,,,,4.31000000000000E+01,,5.32400000000000E+01,,,
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.30000000000000E+01,,,,,,,,,,9.74000000000000E+01,,,,,,,,,,9.80000000000000E+01,,9.95000000000000E+01,,,
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.56913000000000E+01,,,,,,,,,,6.93627400000000E+01,,,,,,,,,,7.26000000000000E+01,,7.61613800000000E+01,,,
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.10000000000000E+00,,,,,,,,,,6.90000000000000E+00,,,,,,,,,,1.31000000000000E+01,,1.31000000000000E+01,,,
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E-01,,,,,,,,,,3.90000000000000E+00,,,,,,,,,,5.30000000000000E+00,,6.50000000000000E+00,,,
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81877400000000E+01,,,,,,,,,,5.86000000000000E+01,,,,,,,,,,6.70000000000000E+01,,7.05625600000000E+01,,,
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92377400000000E+01,,,,,,,,,,1.66000000000000E+01,,,,,,,,,,3.11000000000000E+01,,3.11000000000000E+01,,,
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90000000000000E+01,,,,,,,,,,4.62000000000000E+01,,,,,,,,,,4.90000000000000E+01,,5.37000000000000E+01,,,
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.11357300000000E+01,,,,,,,,,,8.54112000000000E+01,,,,,,,,,,8.78732800000000E+01,,9.08754400000000E+01,,,
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00000000000000E+00,,,,,,,,,,6.00000000000000E+00,,,,,,,,,,9.50000000000000E+00,,1.08000000000000E+01,,,
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E-01,,,,,,,,,,2.30000000000000E+00,,,,,,,,,,3.50000000000000E+00,,6.40000000000000E+00,,,
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.50000000000000E+01,,,,,,,,,,9.88000000000000E+01,,,,,,,,,,9.90000000000000E+01,,9.96000000000000E+01,,,
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42377400000000E+01,,,,,,,,,,9.80000000000000E+01,,,,,,,,,,9.97000000000000E+01,,1.00000000000000E+02,,,
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.20000000000000E+01,,,,,,,,,,9.70000000000000E+01,,,,,,,,,,9.67000000000000E+01,,9.70000000000000E+01,,,
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19598200000000E+01,,,,,,,,,,4.48000000000000E+01,,,,,,,,,,5.15000000000000E+01,,6.93000000000000E+01,,,
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13257800000000E+01,,,,,,,,,,9.80000000000000E+01,,,,,,,,,,9.80000000000000E+01,,9.95000000000000E+01,,,
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65000000000000E+01,,,,,,,,,,5.14000000000000E+01,,,,,,,,,,5.89000000000000E+01,,5.58000000000000E+01,,,
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28610200000000E+01,,,,,,,,,,9.70000000000000E+01,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.11357300000000E+01,,,,,,,,,,8.54112000000000E+01,,,,,,,,,,8.78732800000000E+01,,9.08754400000000E+01,,,
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.63614400000000E+01,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Czech Republic,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33156700000000E+01,,,,,,,,,,4.61558500000000E+01,,,,,,,,,,4.97000000000000E+01,,5.32625600000000E+01,,,
Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35610200000000E+01,,,,,,,,,,8.77000000000000E+01,,,,,,,,,,9.18389700000000E+01,,9.26667600000000E+01,,,
Dominican Republic,DOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.82000000000000E+01,,,,,,,,,,9.00000000000000E+01,,,,,,,,,,9.80000000000000E+01,,9.80000000000000E+01,,,
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90000000000000E+01,,,,,,,,,,9.40000000000000E+01,,,,,,,,,,9.70000000000000E+01,,9.72000000000000E+01,,,
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.70000000000000E+01,,,,,,,,,,8.70000000000000E+01,,,,,,,,,,9.20000000000000E+01,,9.37000000000000E+01,,,
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68942600000000E+01,,,,,,,,,,6.10332300000000E+01,,,,,,,,,,6.51722000000000E+01,,6.60000000000000E+01,,,
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29000000000000E+01,,,,,,,,,,3.22000000000000E+01,,,,,,,,,,3.25000000000000E+01,,3.60768000000000E+01,,,
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+01,,,,,,,,,,1.27000000000000E+01,,,,,,,,,,2.30000000000000E+01,,2.65625600000000E+01,,,
Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88588300000000E+01,,,,,,,,,,5.25302700000000E+01,,,,,,,,,,5.58000000000000E+01,,5.93289100000000E+01,,,
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88588300000000E+01,,,,,,,,,,5.25302700000000E+01,,,,,,,,,,5.58000000000000E+01,,5.93289100000000E+01,,,
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29877400000000E+01,,,,,,,,,,7.36000000000000E+01,,,,,,,,,,8.16000000000000E+01,,8.93000000000000E+01,,,
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.70598200000000E+01,,,,,,,,,,9.99000000000000E+01,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06000000000000E+01,,,,,,,,,,4.50000000000000E+01,,,,,,,,,,6.05000000000000E+01,,6.40625600000000E+01,,,
Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.11357300000000E+01,,,,,,,,,,8.54112000000000E+01,,,,,,,,,,8.78732800000000E+01,,9.08754400000000E+01,,,
Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88588300000000E+01,,,,,,,,,,5.25302700000000E+01,,,,,,,,,,5.58000000000000E+01,,5.93289100000000E+01,,,
Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19924500000000E+01,,,,,,,,,,7.80000000000000E+01,,,,,,,,,,7.83000000000000E+01,,7.85000000000000E+01,,,
Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36877400000000E+01,,,,,,,,,,1.64000000000000E+01,,,,,,,,,,2.02000000000000E+01,,2.62000000000000E+01,,,
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06598200000000E+01,,,,,,,,,,5.35000000000000E+01,,,,,,,,,,5.70000000000000E+01,,6.06067200000000E+01,,,
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.20000000000000E+01,,,,,,,,,,7.45000000000000E+01,,,,,,,,,,7.70000000000000E+01,,7.94667700000000E+01,,,
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13000000000000E+01,,,,,,,,,,3.14000000000000E+01,,,,,,,,,,3.39000000000000E+01,,3.79000000000000E+01,,,
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.40000000000000E+01,,,,,,,,,,6.70000000000000E+01,,,,,,,,,,8.00000000000000E+01,,8.22000000000000E+01,,,
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09000000000000E+01,,,,,,,,,,6.23000000000000E+01,,,,,,,,,,7.50000000000000E+01,,7.87000000000000E+01,,,
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68600000000000E+01,,,,,,,,,,8.76000000000000E+01,,,,,,,,,,9.42000000000000E+01,,9.60000000000000E+01,,,
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16156600000000E+01,,,,,,,,,,9.44558500000000E+01,,,,,,,,,,9.80000000000000E+01,,1.00000000000000E+02,,,
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Isle of Man,IMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.63614400000000E+01,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.50000000000000E+01,,,,,,,,,,8.60000000000000E+01,,,,,,,,,,9.20000000000000E+01,,9.26334400000000E+01,,,
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.48377400000000E+01,,,,,,,,,,9.95000000000000E+01,,,,,,,,,,9.94000000000000E+01,,9.95000000000000E+01,,,
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.41598200000000E+01,,,,,,,,,,9.70000000000000E+01,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09000000000000E+01,,,,,,,,,,1.45000000000000E+01,,,,,,,,,,2.30000000000000E+01,,2.30000000000000E+01,,,
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88588300000000E+01,,,,,,,,,,5.25302700000000E+01,,,,,,,,,,5.58000000000000E+01,,5.93289100000000E+01,,,
Kosovo,KSV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72277500000000E+01,,,,,,,,,,9.08991800000000E+01,,,,,,,,,,9.41000000000000E+01,,9.76978300000000E+01,,,
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71598200000000E+01,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.15377400000000E+01,,,,,,,,,,4.63000000000000E+01,,,,,,,,,,6.60000000000000E+01,,7.00000000000000E+01,,,
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,,,,,,,,,1.00000000000000E+02,,1.00000000000000E+02,,,
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28377400000000E+01,,,,,,,,,,9.50000000000000E+01,,,,,,,,,,9.99000000000000E+01,,1.00000000000000E+02,,,
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38774100000000E+00,,,,,,,,,,5.00000000000000E+00,,,,,,,,,,1.70000000000000E+01,,2.05625600000000E+01,,,
